ID,content
317,selalu aja tiap malam error. malah lebih bagus mbanking BRI dan BNI sekarang.. mandiri makin hancur aja error. siap2 ganti bank.
318,kurang bagus....jam 01 MLM tidak bisa transaksi
319,sangat merekomendasikan sekali
320,sangat baik dan teraman
321,Sampai sekarang saya belum dapat nomor rekeningnya
322,bad app
323,sangat bagus
324,"buat transfer dana Ndak bisa, katanya nomor salah, padahal nomer sudah benar, hadeeeh"
325,KENAPA KOK NDAK BISA TOP UP DANA??? MENGESALKAN SAJA!!!
326,mantab
327,semakin rumit
328,"sudah 2 hari aplikasi livin tidak bisa dibuka, kenapa ya, apakah bisa dibantu"
329,mudah dan enak dalam transaksi
330,Sangat baik
331,good
332,"kenapa harus di update ulang yah😌,, tolong kak diperbaiki.. masa aku suruh update mulu, mana penuh pula penyimpanan alhasil blm ke update lagi deh🥲"
333,knpa sya tidak dpat masuk ke aplikasi livin by mandiri ini selalu dalam perbaikan
334,transfer gagal trus
335,kenapa tidak bisa login hp Vivo y17🙏🙏🙏
336,suka eror gak jelas
337,bagus
338,bagus berguna
339,sangat membantu
340,sanggat membantu sekali trmksh libin mandiri
341,Terima🙏💕 memudahkan saya dalam melakukan transaksi
342,tolong banget kepada pihak developer kenapa transaksi saya di notifikasi udah berhasil tpi belum masuk masuk ke pihak saya tranfer udah 1jam masih belum masuk tolong lah di bantu
343,sangat membantu dalam transaksi..!
344,"pak bos,,, mau tanya,,, cara membatalkan transfer yg tertunda tpi saldo berkurang,,"
345,"mau log in gak bisa, verifikasi wajah gagal terus bingung"
346,baik
347,sangat baik
348,"TOLONG PERBAIKI SISTEM LIVIN NYA,ane mau transaksi kenapa selalu mengulang password dan selalu verifikasi wajah...Jangan membuat customer KECEWA...FAHAM YE"
349,"ini kenapa mau login ngga bisa, password ngga kesimpen teruss, tolong perbaiki dong mau transaksi ngga bisa nih"
350,saya tunggu update bisa investasi emas digital di livin mandirinya trims
351,bagus
352,keren banget memudahkan nasabah
353,Bagus tp sering bngt di pembaharuan jdi BT
354,"baru selesai transaksi,pas mau transaksi lg ...eh kok malah suruh daftar ulang lg aplikasinya...."
355,tolong pihak Livin by mandiri.jangan seenaknya aja ya.sy punya tagihan ksm 543000.tp yg di debet 819.000.klu sistem Klian yg eror jngan merugikan org.dan uang sy ada 887000 smua hilang tanpa ada keterangan.sisa pinjaman jg tidak berkurang.
356,buat pihak bank mandiri sampai sekarang kartu ATM saya kok belum sampe sampe yah
357,sangat bagus
358,saya punya buku tabungan sama ATM tapi entah di mana...bisa ga kalau membuat mbanking tanpa harus ke bank dan tanpa harus ada buku tabungan sama ATM
359,bagus app ini permuda nasabah nya tapi ada kekurangannya nga ada cat adminya sama kastamer untuk permudah kalo ada kendala ada yg eror harus nya di adaiin jadi untuk permudah kalo lagi ada kendala atau eror bisa cat adminya trimakasi untuk bank mandiri bay Livin
360,"bagus, dan mudah"
361,"ribet, transfer gagal mulu"
362,"Tolong dong pitur KSM nya munculkan lagi, soalnya KSM saya sudah lunas dan bayar sesuai jatuh tempo."
363,memudahkan sekali
364,ok sip👍👍👍👍👍👍👍👍👍👍
365,"mantap,"
366,"makin menjadi nih apl saldo nya malah mines gak ada sama sekali,mau transaksi jadi susah gimana nih tolong diperbaiki dong"
367,kenpa yah sering keluar sendri pas di copot trs di pasang lagi
368,sangat baik
369,verifikasi wajah.. langsung keluar dari aplikasi
370,kok gini sekarang
371,mantap
372,sangat mudah
373,saya sangat senang
374,Bagus
375,👌
376,tidak bisa transaksi malam hari
377,bagus
378,knp offline nya lama bgt klo malem
379,"sering offline aplikasinya, sangat jelek pelayanannya"
380,saran untuk yang mau download pikir 2x deh Livin sering gangguan mana lama gangguannya
381,livin sekarang banyak ganguan nya padahal udah lama pakai nya
382,Sebel banget gua kalo pake livin jam² 12 -1 MT nya ga kira2 parah
383,pemeliharaan nya tiap malem banget mau transaksi susah mulu mau bayar makan aja nunggu sejm
384,heran sama mandiri kadang qris sama top up ewalet ga bisa harus tunggu beberapa saat kalo malem. apalagi kalo udah pemiliharaan hampir tiap malem. susah di andelin kalo lagi waktu urgent🤦‍♂️
385,entah kenapa saldo nya bisa tertahan
386,ka untuk ATM fisik hilang.. mau login ke Livin gimana ya ? mohon bantuannya ka
387,gimana mau buka nya mohon bantuannya
388,saya suka aplikasi ini sangat membantu banget
389,"suka gangguan ya,kalau mau log-in"
390,tiap malem kok hobinya pemeliharaan ssitem mulu. ini masih beta atau gimana?
391,"permisipak saya salah tranfer dan saldo masih tertahan di livin alias tertunda besar harapan saya pihak mandiri bisa membantu mengembalikan dana saya,, saya sudah mengirim kan email ke mandiricare tapi blm ada balasan tolong di perhatikan demi kenyamanan bersama terimakasih saya tunggu"
392,sangat bagus.n sangat membantu .senang bertransaksi di mandiri
393,"10 mart2025 aku buka akun bank mandiri dan ngisi saldo 150ribu,online"" lagi nunggu kartu debit visa datang ke rumah ni, dan belum melakukan transaksi apapun, dan di tgl 31 mart 2025,saldo ku sisa45000 artinya hilang 5000,dgn keterangan biaya administrasi rekening!?what?? org belum melakukan transaksi apapun dan belum sebulan sudah kena biaya administrasi!??ok. dan kartu debit nya masih belum sampai ke rumah, sudah 20hr lebih aku nunggu, yang katanya hanya Butuh 3-14 hr kerja untuk pengiriman!??"
394,memberikan solusi cash
395,sangat membantu
396,mantap
397,ini app kenapa trasqksi transfer di tolak melulu
398,sya sngt puas mnggunakan apk ini nmun mnta apgret trus
399,Aplikasi nya knpa ya? knpa klo udh lama g buka livin lgi trs sklinya buka livin harus download lgi sering🙏
400,"liat liat komen, tadinya mau pake livin gak jadi lah, ternyata ada kendala gak gercep"
401,"bisa ga sih.ga usah eror Mulu. perbaiki KA aplikasinya,sangat menggangu sekali.kalau harus daftar ulang lagi akunnya kalau Livin sedang eror.mana harus di un instal dulu daftar ulang awal lagi tapi eror lagi gagal lagi. mengganggu sekali"
402,pelayanan sekarang sangat buruk untuk melalui masuk aplikasi aja susah minta ampun
403,"kak mohon bantuan ya ,pasword livin saya terblokir ,, sedangkan kartu atm saya blm bisa dipergunakan ,, trimakasih"
404,di update donk qrisnny lelet banget..padahal. sinyal kuat dan stabil qouta full..ini kok loading lama..
405,"ini aplikasi livin aplikasi paling buruk,lebih baik BRIMO"
406,Sangat membantu
407,"kenapa ya kalau login keluar sendiri aplikasinya,mohon bantuannya sebelumnya tidak seperti ini"
408,aplikasi sampah lagi anteng tiba2 eror alesan hp ga memenuhi syarat sistem... udah pake hp baru malah ga bisa bulak balik bikin pasword baru lah.. pin baru lah udah ngikutin langkah2.y tetep ga bisa... sekelas bank gede koq bikin aplikasi kaya gini... udah belasan tahun saya pake mandiri tapi malah susah gara2 Livin ini...
409,semoga makin di depan
410,tib tiba g bs transfer..suruh setting jam..apa ada kendala ya ? 2 april 2025
411,parah Livin Gak bisa ke buka
412,"mau isi data credit card aja susah kode captcha isi, tp kosong , harusnya aplikasi ada ,oon"
413,apk eek
414,mohan maaf ini kenapa y setiap mau login psti kembli ke menu jelas y livin by mandiri tidak bisa login
415,good rekomended
416,"kenapa kartu fisik nggak dikirim kirim ke alamat ya? pedahal hari kerja nya sampe 14 hari, ini udah mah 1 bulan kok belum dikirimkan ke alamat ya?"
417,"sangat bagus,cuman belum mendukung android 15...semoga bisa terupdate.trimskasih"
418,susah daftar nya
419,sering eror
420,"bgus,,sngat membantu,jga simpel jka ingin transaksi☺️"
421,"mau tanya apakah hari ini livin ada gangguan,soalnya saya mau transfer gk bisa bisa.."
422,sangat membantu sekali
423,bagus
424,potongan bnyak bnget sebulan bisa 2 kali
425,bisa bertanya
426,saya sudah punya livin tpi ketika saya ganti hp dan harus mendownlod lagi aplikasinya terus kenapa harus buat lagi dari awal ya.
427,okelah
428,"tiap hari mintak perbarui password, hadeh menyusahkan"
429,"Mohon maaf nih mau tanya, untuk berhenti layanan SMS Banking apakah ada pengaturannya di aplikasi livin by mandiri ini, jika ada terdapat pada menu apa? Terima kasih sebelumnya."
430,menyenangkan
431,"Dari sistem gada masalah, cuma ampas banget pengiriman kartu bikin dari tanggal 3 sampe sekarang gada dikirim, dibilang tgl 17 status pick udh pick up, diemail lagi udh 14 hari malah dibilang dibatalin."
432,"Untuk cara login livin gimana caranya,jika nomer kartu tidak ada??"
433,ok mantap
434,top
435,Ok
436,"Terlalu sering minta di update,sulit diandalkan"
437,tidak bisa top up dana di lain nomer yang didaftarkan
438,mantap
439,KK saya lupa password nya kartu nya blm di kirim2
440,i like
441,sangat bagus dan gampang dimengerti
442,bagus
443,wow keren banget ini apk .segala sudut pandang.mantap..
444,sangat baik...
445,"makin ke sini makin mengecewakan, keseringan nge bug dan mati sendiri... tolong untuk di perbaiki dan jangan sering"" kek gini"
446,knp livin'by mandiri saya nggak bisa masuk iya
447,sangat cocok
448,aplikasi susah untuk dibuka pas terbuka susah untuk memproses verifikasi wajah.
449,good Livin mandiri
450,gampang transfer uang
451,puas dan lancar
452,setelah saya hitung hitung biaya per bulan di mandiri sampai 21.k. mending si biru 1 bulan cuma 10 .k
453,"Saldo saya berkurang dgn sendirinya, MLM gak bisa transfer"
454,"livin kalau malam sering gangguan, sungguh tidak nyaman menggunakan livin. Pas lagi keadaan darurat, sering tidak bisa diandalkan. Mau tranfer gagal, buat top up gagal, tarik tunai gagal. Kacau parah ini livin"
455,coba sertifikasi nomor hepon saya hihang di proses bosku pergatian nomor telpon nya
456,maintenance terussssssss
457,alhamdulilah
458,fitur paylater tidak muncul di aplikasi livin saya
459,"kenapa sekarang susah banget buat tf ya? gangguan terus, bapuk bgt, ber hari"" kayak gini, padahal saldo tertinggal nya juga masih cukup edit: bukan buat transfer aja gak bisanya, tapi dipakai buat segala transaksi gak bisa."
460,🤝
461,"pelayanan call center 24/7 lemot banget!!! ngabisin pulsaa!!!!!! cuman untuk buka blokir harus menunggu staff sampai lama,dan berkali-kali menghabiskan pulsaa!!!tidak terhubung hubung!!!"
462,"Tampilkan waktu detail tnggal hari jam bulan tahun pada tf masuk dari plnggan, agar memudahkan proses pengecekan pelanggan yang tf berulang dengan nominal tertentu, untuk memudahkan pedagang melayanin konsmen di olshop"
463,"apk perbankan ga ada fitur pengaduan, transaksi ga masuk susah mau bikin pengaduan, sampah"
464,"sangat mudah untuk melakukan transaksi antar bank, top up e- wallet dan lain sebagainya"
465,amazing
466,"biasanya saat di buka,, langsung muncul login,, skng malah tidak ada pilihan login,, cuma ada pilihan BELUM PUNYA REKENING dan PUNYA KARTU KREDIT"
467,aman dan baik
468,memuaskan
469,"aplikasinya lemot, sekali bisa kebuka langsung ngelag aplikasi lgsung berhenti nggak bisa di apa²in 😩"
470,sangat puas
471,"berkat aplikasi ini saya bisa mengetahui dn mengecek isi saldo,tanpa harus antri. tapi knpa untuk saat ini harus upload ulang yaa?"
472,good
473,transfer jadi gampang
474,aku kesulitan mau daftar obligasi. 😐 macam mana ya
475,best
476,"ini gmna cara tutup rekening livin mandiri? saya sudah males baru buka rekening terus isi saldo banyak banget potongan bikin rugi aja, tolong saya mau tutup rekening livin?"
477,Macet aplikasinya gk bisa sentuh paswordnya
478,kami sedang mengecek hal ini. silakan coba lagi atau kembali beberapa saat lagi
479,"Aplikasi livin' by Mandiri baru saja tidak berfungsi , setelah di perbaiki bisa terinstal tapi belum bisa terbuka aplikasinya"
480,"apaan ne livin'by mandiri. masukan data tidak bisa, login tidak bisa. sedangkan saldo di rekening lumayan."
481,sangat membantu bagi saya
482,"Males gua pake mandiri ini masa pas download aplikasinya malah keblokir sndri sama system dan atm2 nya ke blokir pas nelfon cs suruh ganti kartu , beda sma bank lainnya !!! repot make mandiri kesalahan ini ga ckup sekali 2x !! skrng pindah ke bca aksesny cepatt ga loading lama ga pernh ke blokir juga !!!!"
483,mantap
484,kaga bisa update
485,kenapa saya tidak bisa aktivasi livin dari HP lama ke HP baru.... mohon bantuan nya bapak... selalu PERMINTAAN TIDAK DAPAT DI PROSES
486,belum bisa msuk .. wktu dklik keluar sendiri
487,"lemot banget,smakin gag bermutu"
488,kasih dua soalny udah isi data Terus Selfi gagal TDK terverifikasi
489,"sekarang knpa loding nya lama, udh gitu harus d download ulang lgi,..."
490,"makin payah nih apk, sering banget gangguan💩"
491,"sempet daftar ulang karena kartu tertelan mesin, aplikasinya malah gajelas, susah buat transaksi, bisa ditunggu berjam"", giliran notif pemotongan saldo selalu ontime, motong 17k secara bersamaan, kita yang mau transaksi, ribet. Makin sering pemeliharaan. Gamau pke lagi."
492,"tolong kejelasannya pihak Livin, saya sudah menunggu dari 3 bulan lalu masih gabisa-bisa daftar Livin mandiri ini gmn solusinya ? saya tanya cs katanya bisa daftar tapi sampai bulan April 2025 belum bisa2 ?"
493,untuk admin tiap bulan sebenernya sekarang berapa sih?
494,ga ribet sih
495,the best
496,GIMANA MAU LOGIN SEDANGKAN SAYA GAK PUNYA KARTU DEBIT/KREDIT NYA..
497,good job
498,Banyak iklan nya parahhhhhhh
499,Ko 2 hari ini livin saya tidak bisa dibuka ya? Kalo mau login tiba tiba dia kembali sendiri Padahal baru update aplikasi nya Tolong dong ada apa dengan livin 2 hari ini soalnya saya mau tf jd terhambat
500,saya harap bisa selalu menjaga kenyamanan pengguna Livin
501,baru pertama kali coba tranfer dari livin mandiri ke BRI langsung gagal dan tertulis nomor rekening tidak ditemukan padahal nomor tujuan sdh benar...
502,sangat bermanfaat
503,"kenapa banyak sekali diambil uangku di ATM, selalunya ada biaya admin,kartu debit,biaya lainnya,padahal saya pakai silver,katanya hanya 5 RB perbulan tapi ternyata 10 RB perbulan...bagaimana sih..tidak konsisten..."
504,"ribet bgt menu2 diaplikasi ini semenjak diupdate , dan tolong untuk bacaan ""Punya dana lebih ? Transfer ke tabungan agar dana terkumpul lebih banyak"" DIBAGIAN TABUNGAN RENCANA ITU HAPUS DONG KALO TERNYATA GABISA TF DANA LEBIH KE REK TABUNGAN RENCANA OON BGTT SIH BIKIN TULISAN KAYAK GITU TAPI SISTEM NYA GAK BISA ITUU GIMANA"
505,sangat membantu
506,gk suport di redmi 14 pro + 5G6666y)
507,knp aplikasi Livin saya tidak bisa di buka padahal sudah punyA malah suruh daftar ulang
508,"livin eror, blm bisa sampai sekarang"
509,"jelek, tambah ribet verifikasi wajah gagal terus"
510,di kembalikan seperti biasa
511,"ini kenapa ya kok di hp saya ga bisa pake,slalu ada tulisan ""app ini tidak bisa berjalan di ponsel anda,silahkan gunakan sistem pengoperasian yang resmi"" di tablet saya juga ga bisa d instal,malah ga ada di playstore nya Fix dong pihak livin"
512,"Susah update, gangguan apa gimana?"
513,"akun saya tiba tiba gabisa login ,disuruh hubungi custumer service atau datang ke bank .saya gaperlu banyak waktu dan susah untuk izin kerja ,tolong kerja samanya .terima kasih ."
514,karena memuaskan
515,"gimana sih admin dah lama di instal,tapi sekarang malah gak bisa masuk,terpaksa di hapus,alasannya android tidak mendukung. udah uninstall lalu insta lagi tetep gak mau masuk kalo bikin aplikasi jangan nyusahin pelanggan napa giliran tagihan CC gak d bayar telpon mulu"
516,Setiap jam 3 sampe jam 5 maintenance teruss jelek skalih pakai livin
517,oke
518,"ini kenapa apk gak bisa login dari tgl 31maret sampai sekarang, udah 5x uninstall ulang tetep sama gk bisa masuk selalu keluar force close, ( TULISAN DI LAYAR PAS COBA MASUK LIVIN, LIVIN BY MANDIRI TERUS BERHENTI ) gimana ini mau transaksi juga susah!!!"
519,the best
520,gimana sih asal ngelakuin transaksi selalu ga bisa. parah mandiri masa dari jam 01.00 sampai jam 3 ga bisa perlu lagi gara gara kerja di pajak pagi butuh transaksi aja ga bisa. balas komen maaf maaf teruss bukn nya di perbaiki sistem nyaa
521,"tarik tunai tanpa kartu uang gak keluar tapi saldo berkurang tlvn cs mandiri gak ada solusinya,malah di suruh nunggu kantor cabang buka padahal uangnya mau di pakai ada keperluan penting baru kali ini, pakai mandiri seperti ini padahal sebelumnya pakai bank lain kalo uang gak keluar otomatis saldo di rekening kembali sungguh buruk sekali"
522,"kapan ini livinnya di perbaiki,saat verifikasi,malah sedang pembaruan sistem,begitu aja terus kapak ini mau di perbaiki biar nasabah merasa aman dan nyaman"
523,top
524,aplikasi buruk sumpah saya pengajuan kendala login pada Livin mandiri udah 1 Minggu ga dibales!!!
525,"maintenanc itu kalau bisa jam kecil jam 2-3,,jgn tengah malam,,masih banyak orang melakukan transaksi.."
526,"tiap hari selalu perawatan rutin, gak jelas"
527,mengapa saat ferivikasi wajah tidak berhasil
528,aplikasi jelek sering logout minta masukan nomor kartu atm terus. dan berat aplikasinya
529,Oke by Mandiri
530,apk ini aman dan terpercaya
531,masukan buat mandiri untuk lebih maju lagi. seiring dengan perkembangan jaman harusnya kita nasabah harus dimudah untuk menghubungi admin untuk menyelesaikan masalah. MANDIRI HARUS LEBIH PRAKTIS LAGI UNTUK BISA DIHUBUNGI OPERATORNYA VIA WA JANGAN PAKE PULSA LAGI SANGAT MERUGIKAN NASABAHNYA KARENA BIAYA YG MAHAL UNTUK SEKALI TELP OPERATOR. SERING PULSA SUDAH HABIS TP MASALAH BELUM SELESAI. mohon direktur mandiri untuk dapat dipertimbangkan.
532,bagus
533,keren
534,"selamat mau tanya saya lupa paasword ,dan ngak bisa d buka lgi gimana caranya"
535,saya menggunakan REALME 12+ sistem operasi Android original.. tp tidak didukung oleh livin
536,HERAN SAMA LIVIN SETIAP LOG IN GANTI DEVICE TIBA2 AKUN DI BLOKIR!!!
537,ok
538,knpa ni Livin
539,tidak ada fasilitas buka blokir kartu atm
540,Livin memang baik buat kebutuhan berjalan lancar
541,"kenapa sih setiap saat setelah masukin kode OTP Nomor hp selalu kebawa ke ""Layanan tidak tersedia untuk sementara"" sedangkan saat aku lihat m-banking mandiri ibuku baik baik aja nya bisa login. gak jelas banget lah"
